14675.0	6.4031847366e+28
14725.0	6.47063646461e+28
14775.0	6.36903942376e+28
14825.0	6.35102540727e+28
14875.0	6.30157196756e+28
14925.0	6.34284587379e+28
14975.0	6.24877896311e+28
15025.0	6.12636766891e+28
15075.0	6.14688052417e+28
15125.0	6.15194288112e+28
15175.0	6.08903845949e+28
15225.0	6.13675433239e+28
15275.0	6.08914153695e+28
15325.0	6.04543027613e+28
15375.0	6.08546005014e+28
15425.0	5.93779243149e+28
15475.0	6.03826123264e+28
15525.0	6.01029850637e+28
15575.0	5.79866804245e+28
15625.0	5.90862562501e+28
15675.0	5.88068027799e+28
15725.0	5.83369475931e+28
15775.0	5.70258160222e+28
15825.0	5.80717533578e+28
15875.0	5.65716611359e+28
15925.0	5.75271544323e+28
15975.0	5.73455277619e+28
16050.0	5.72801280048e+28
16150.0	5.57679152024e+28
16250.0	5.55526784299e+28
16350.0	5.52893400437e+28
16450.0	5.32442528992e+28
16550.0	5.38978274652e+28
16650.0	5.28637729532e+28
16750.0	5.15860893567e+28
16850.0	4.99763524083e+28
16950.0	5.01857080563e+28
17050.0	4.97598049587e+28
17150.0	4.92439101669e+28
17250.0	4.83504783784e+28
17350.0	4.61895300494e+28
17450.0	4.61701710522e+28
17550.0	4.46754845067e+28
17650.0	4.4318009899e+28
17750.0	4.11796820082e+28
17850.0	4.01453058774e+28
17950.0	4.03778443584e+28
18050.0	3.91596266224e+28
18150.0	3.83499148166e+28
18250.0	3.79333447949e+28
18350.0	3.74079182203e+28
18450.0	3.70353173504e+28
18550.0	3.67032066954e+28
18650.0	3.63181812405e+28
18750.0	3.50186051875e+28
18850.0	3.54132301229e+28
18950.0	3.4868900797e+28
19050.0	3.43680618705e+28
19150.0	3.3821695143e+28
19250.0	3.32881102271e+28
19350.0	3.20448004622e+28
19450.0	3.15625803372e+28
19550.0	3.06711609634e+28
19650.0	3.02391248987e+28
19750.0	2.94138490713e+28
19850.0	2.90899054594e+28
19950.0	2.84832791168e+28
20050.0	2.87108571448e+28
20150.0	2.81336612968e+28
20250.0	2.7335621878e+28
20350.0	2.73520040044e+28
20450.0	2.60656127593e+28
20550.0	2.58822047479e+28
20650.0	2.57700509871e+28
20750.0	2.53173672602e+28
20850.0	2.53070605605e+28
20950.0	2.45586200129e+28
21050.0	2.4613784938e+28
21150.0	2.38468830316e+28
21250.0	2.37800594474e+28
21350.0	2.33299198111e+28
21450.0	2.26884302911e+28
21550.0	2.2506029571e+28
21650.0	2.21240110282e+28
21750.0	2.18538177019e+28
21850.0	2.1817076363e+28
21950.0	2.14664162724e+28
22050.0	2.09012893569e+28
22150.0	2.09686037945e+28
22250.0	2.07455019825e+28
22350.0	2.01606727816e+28
22450.0	1.96362826032e+28
22550.0	1.96378915482e+28
22650.0	1.92334420897e+28
22750.0	1.90141176621e+28
22850.0	1.88256011591e+28
22950.0	1.70211618887e+28
23050.0	1.7649588918e+28
23150.0	1.73717928956e+28
23250.0	1.62498161341e+28
23350.0	1.65879856338e+28
23450.0	1.61047529337e+28
23550.0	1.5373108462e+28
23650.0	1.55187640791e+28
23750.0	1.52198963898e+28
23850.0	1.47440510813e+28
23950.0	1.48463499181e+28
24050.0	1.4608019586e+28
24150.0	1.40061133045e+28
24250.0	1.41720145753e+28
24350.0	1.39581865786e+28
24450.0	1.34178479817e+28
24550.0	1.36983793568e+28
24650.0	1.35522458088e+28
24750.0	1.30812082317e+28
24850.0	1.28044804721e+28
24950.0	1.26971378731e+28
25050.0	1.27332544507e+28
25150.0	1.24904588624e+28
25250.0	1.23560856375e+28
25350.0	1.22418038269e+28
25450.0	1.20627102405e+28
25550.0	1.19543677586e+28
25650.0	1.17183469211e+28
25750.0	1.16675823082e+28
25850.0	1.15644331711e+28
25950.0	1.1570421196e+28
26050.0	1.14968541492e+28
26150.0	1.13098938597e+28
26250.0	1.09998686483e+28
26350.0	1.11819184114e+28
26450.0	1.10292757902e+28
26550.0	1.08408663852e+28
26650.0	1.07232177454e+28
26750.0	1.06102968481e+28
26850.0	1.05313973667e+28
26950.0	1.02929185955e+28
27050.0	1.02031522386e+28
27150.0	1.0076084222e+28
27250.0	9.98204542698e+27
27350.0	9.84342358315e+27
27450.0	9.78248309868e+27
27550.0	9.59800390589e+27
27650.0	9.58686155966e+27
27750.0	9.45855966119e+27
27850.0	9.36925724737e+27
27950.0	9.30122151749e+27
28050.0	9.14620989133e+27
28150.0	9.01308998331e+27
28250.0	8.89850091098e+27
28350.0	8.847875291e+27
28450.0	8.77933457076e+27
28550.0	8.69295624107e+27
28650.0	8.56075008192e+27
28750.0	8.43639163739e+27
28850.0	8.4034146947e+27
28950.0	8.27570371301e+27
29050.0	8.15918872439e+27
29150.0	8.09551501627e+27
29250.0	7.93213146002e+27
29350.0	7.76855923543e+27
29450.0	7.59359318369e+27
29550.0	7.48650560105e+27
29650.0	7.32973628375e+27
29750.0	7.21694585613e+27
29850.0	7.08307674739e+27
29950.0	6.97415360406e+27
